,date,tic,LAST_PRICE,type
3388,1993-05-25,SPX Index,448.85,asset
3389,1993-05-26,SPX Index,453.44,asset
3390,1993-05-27,SPX Index,452.41,asset
3391,1993-05-28,SPX Index,450.19,asset
3392,1993-06-01,SPX Index,453.83,asset
3393,1993-06-02,SPX Index,453.85,asset
3394,1993-06-03,SPX Index,452.49,asset
3395,1993-06-04,SPX Index,450.06,asset
3396,1993-06-07,SPX Index,447.69,asset
3397,1993-06-08,SPX Index,444.71,asset
3398,1993-06-09,SPX Index,445.78,asset
3399,1993-06-10,SPX Index,445.38,asset
3400,1993-06-11,SPX Index,447.26,asset
3401,1993-06-14,SPX Index,447.71,asset
3402,1993-06-15,SPX Index,446.27,asset
3403,1993-06-16,SPX Index,447.43,asset
3404,1993-06-17,SPX Index,448.54,asset
3405,1993-06-18,SPX Index,443.68,asset
3406,1993-06-21,SPX Index,446.22,asset
3407,1993-06-22,SPX Index,445.93,asset
3408,1993-06-23,SPX Index,443.19,asset
3409,1993-06-24,SPX Index,446.62,asset
3410,1993-06-25,SPX Index,447.6,asset
3411,1993-06-28,SPX Index,451.85,asset
3412,1993-06-29,SPX Index,450.69,asset
3413,1993-06-30,SPX Index,450.53,asset
3414,1993-07-01,SPX Index,449.02,asset
3415,1993-07-02,SPX Index,445.84,asset
3416,1993-07-06,SPX Index,441.43,asset
3417,1993-07-07,SPX Index,442.83,asset
3418,1993-07-08,SPX Index,448.64,asset
3419,1993-07-09,SPX Index,448.13,asset
3420,1993-07-12,SPX Index,448.98,asset
3421,1993-07-13,SPX Index,448.09,asset
3422,1993-07-14,SPX Index,450.08,asset
3423,1993-07-15,SPX Index,449.22,asset
3424,1993-07-16,SPX Index,445.75,asset
3425,1993-07-19,SPX Index,446.03,asset
3426,1993-07-20,SPX Index,447.31,asset
3427,1993-07-21,SPX Index,447.18,asset
3428,1993-07-22,SPX Index,444.51,asset
3429,1993-07-23,SPX Index,447.1,asset
3430,1993-07-26,SPX Index,449.09,asset
3431,1993-07-27,SPX Index,448.24,asset
3432,1993-07-28,SPX Index,447.19,asset
3433,1993-07-29,SPX Index,450.24,asset
3434,1993-07-30,SPX Index,448.13,asset
3435,1993-08-02,SPX Index,450.15,asset
3436,1993-08-03,SPX Index,449.27,asset
3437,1993-08-04,SPX Index,448.54,asset
3438,1993-08-05,SPX Index,448.13,asset
3439,1993-08-06,SPX Index,448.68,asset
3440,1993-08-09,SPX Index,450.72,asset
3441,1993-08-10,SPX Index,449.45,asset
3442,1993-08-11,SPX Index,450.46,asset
3443,1993-08-12,SPX Index,448.96,asset
3444,1993-08-13,SPX Index,450.14,asset
3445,1993-08-16,SPX Index,452.38,asset
3446,1993-08-17,SPX Index,453.13,asset
3447,1993-08-18,SPX Index,456.04,asset
3448,1993-08-19,SPX Index,456.43,asset
3449,1993-08-20,SPX Index,456.16,asset
3450,1993-08-23,SPX Index,455.23,asset
3451,1993-08-24,SPX Index,459.77,asset
3452,1993-08-25,SPX Index,460.13,asset
3453,1993-08-26,SPX Index,461.04,asset
3454,1993-08-27,SPX Index,460.54,asset
3455,1993-08-30,SPX Index,461.9,asset
3456,1993-08-31,SPX Index,463.56,asset
3457,1993-09-01,SPX Index,463.15,asset
3458,1993-09-02,SPX Index,461.3,asset
3459,1993-09-03,SPX Index,461.34,asset
3460,1993-09-07,SPX Index,458.52,asset
3461,1993-09-08,SPX Index,456.65,asset
3462,1993-09-09,SPX Index,457.5,asset
3463,1993-09-10,SPX Index,461.72,asset
3464,1993-09-13,SPX Index,462.06,asset
3465,1993-09-14,SPX Index,459.9,asset
3466,1993-09-15,SPX Index,461.6,asset
3467,1993-09-16,SPX Index,459.43,asset
3468,1993-09-17,SPX Index,458.83,asset
3469,1993-09-20,SPX Index,455.05,asset
3470,1993-09-21,SPX Index,452.95,asset
3471,1993-09-22,SPX Index,456.2,asset
3472,1993-09-23,SPX Index,457.74,asset
3473,1993-09-24,SPX Index,457.63,asset
3474,1993-09-27,SPX Index,461.8,asset
3475,1993-09-28,SPX Index,461.53,asset
3476,1993-09-29,SPX Index,460.11,asset
3477,1993-09-30,SPX Index,458.93,asset
3478,1993-10-01,SPX Index,461.29,asset
3479,1993-10-04,SPX Index,461.34,asset
3480,1993-10-05,SPX Index,461.2,asset
3481,1993-10-06,SPX Index,460.74,asset
3482,1993-10-07,SPX Index,459.18,asset
3483,1993-10-08,SPX Index,460.31,asset
3484,1993-10-11,SPX Index,460.88,asset
3485,1993-10-12,SPX Index,461.12,asset
3486,1993-10-13,SPX Index,461.49,asset
3487,1993-10-14,SPX Index,466.83,asset
3488,1993-10-15,SPX Index,469.5,asset
3489,1993-10-18,SPX Index,468.45,asset
3490,1993-10-19,SPX Index,466.21,asset
3491,1993-10-20,SPX Index,466.07,asset
3492,1993-10-21,SPX Index,465.36,asset
3493,1993-10-22,SPX Index,463.27,asset
3494,1993-10-25,SPX Index,464.2,asset
3495,1993-10-26,SPX Index,464.3,asset
3496,1993-10-27,SPX Index,464.61,asset
3497,1993-10-28,SPX Index,467.73,asset
3498,1993-10-29,SPX Index,467.83,asset
3499,1993-11-01,SPX Index,469.1,asset
3500,1993-11-02,SPX Index,468.44,asset
3501,1993-11-03,SPX Index,463.02,asset
3502,1993-11-04,SPX Index,457.49,asset
3503,1993-11-05,SPX Index,459.57,asset
3504,1993-11-08,SPX Index,460.21,asset
3505,1993-11-09,SPX Index,460.33,asset
3506,1993-11-10,SPX Index,463.72,asset
3507,1993-11-11,SPX Index,462.64,asset
3508,1993-11-12,SPX Index,465.39,asset
3509,1993-11-15,SPX Index,463.75,asset
3510,1993-11-16,SPX Index,466.74,asset
3511,1993-11-17,SPX Index,464.81,asset
3512,1993-11-18,SPX Index,463.62,asset
3513,1993-11-19,SPX Index,462.6,asset
3514,1993-11-22,SPX Index,459.13,asset
3515,1993-11-23,SPX Index,461.03,asset
3516,1993-11-24,SPX Index,462.36,asset
3517,1993-11-26,SPX Index,463.06,asset
3518,1993-11-29,SPX Index,461.9,asset
3519,1993-11-30,SPX Index,461.79,asset
3520,1993-12-01,SPX Index,461.89,asset
3521,1993-12-02,SPX Index,463.11,asset
3522,1993-12-03,SPX Index,464.89,asset
3523,1993-12-06,SPX Index,466.43,asset
3524,1993-12-07,SPX Index,466.76,asset
3525,1993-12-08,SPX Index,466.29,asset
3526,1993-12-09,SPX Index,464.18,asset
3527,1993-12-10,SPX Index,463.93,asset
3528,1993-12-13,SPX Index,465.7,asset
3529,1993-12-14,SPX Index,463.06,asset
3530,1993-12-15,SPX Index,461.84,asset
3531,1993-12-16,SPX Index,463.34,asset
3532,1993-12-17,SPX Index,466.38,asset
3533,1993-12-20,SPX Index,465.85,asset
3534,1993-12-21,SPX Index,465.3,asset
3535,1993-12-22,SPX Index,467.32,asset
3536,1993-12-23,SPX Index,467.38,asset
3537,1993-12-27,SPX Index,470.54,asset
3538,1993-12-28,SPX Index,470.94,asset
3539,1993-12-29,SPX Index,470.58,asset
3540,1993-12-30,SPX Index,468.64,asset
3541,1993-12-31,SPX Index,466.45,asset
3542,1994-01-03,SPX Index,465.44,asset
3543,1994-01-04,SPX Index,466.89,asset
3544,1994-01-05,SPX Index,467.55,asset
3545,1994-01-06,SPX Index,467.12,asset
3546,1994-01-07,SPX Index,469.9,asset
3547,1994-01-10,SPX Index,475.27,asset
3548,1994-01-11,SPX Index,474.13,asset
3549,1994-01-12,SPX Index,474.17,asset
3550,1994-01-13,SPX Index,472.47,asset
3551,1994-01-14,SPX Index,474.91,asset
3552,1994-01-17,SPX Index,473.3,asset
3553,1994-01-18,SPX Index,474.25,asset
3554,1994-01-19,SPX Index,474.3,asset
3555,1994-01-20,SPX Index,474.98,asset
3556,1994-01-21,SPX Index,474.72,asset
3557,1994-01-24,SPX Index,471.97,asset
3558,1994-01-25,SPX Index,470.92,asset
3559,1994-01-26,SPX Index,473.2,asset
3560,1994-01-27,SPX Index,477.05,asset
3561,1994-01-28,SPX Index,478.7,asset
3562,1994-01-31,SPX Index,481.61,asset
3563,1994-02-01,SPX Index,479.62,asset
3564,1994-02-02,SPX Index,482.0,asset
3565,1994-02-03,SPX Index,480.71,asset
3566,1994-02-04,SPX Index,469.81,asset
3567,1994-02-07,SPX Index,471.76,asset
3568,1994-02-08,SPX Index,471.05,asset
3569,1994-02-09,SPX Index,472.77,asset
3570,1994-02-10,SPX Index,468.93,asset
3571,1994-02-11,SPX Index,470.18,asset
3572,1994-02-14,SPX Index,470.23,asset
3573,1994-02-15,SPX Index,472.52,asset
3574,1994-02-16,SPX Index,472.79,asset
3575,1994-02-17,SPX Index,470.34,asset
3576,1994-02-18,SPX Index,467.69,asset
3577,1994-02-22,SPX Index,471.46,asset
3578,1994-02-23,SPX Index,470.69,asset
3579,1994-02-24,SPX Index,464.26,asset
3580,1994-02-25,SPX Index,466.07,asset
3581,1994-02-28,SPX Index,467.14,asset
3582,1994-03-01,SPX Index,464.44,asset
3583,1994-03-02,SPX Index,464.81,asset
3584,1994-03-03,SPX Index,463.01,asset
3585,1994-03-04,SPX Index,464.74,asset
3586,1994-03-07,SPX Index,466.91,asset
3587,1994-03-08,SPX Index,465.88,asset
3588,1994-03-09,SPX Index,467.06,asset
3589,1994-03-10,SPX Index,463.9,asset
3590,1994-03-11,SPX Index,466.44,asset
3591,1994-03-14,SPX Index,467.39,asset
3592,1994-03-15,SPX Index,467.01,asset
3593,1994-03-16,SPX Index,469.42,asset
3594,1994-03-17,SPX Index,470.9,asset
3595,1994-03-18,SPX Index,471.06,asset
3596,1994-03-21,SPX Index,468.54,asset
3597,1994-03-22,SPX Index,468.8,asset
3598,1994-03-23,SPX Index,468.54,asset
3599,1994-03-24,SPX Index,464.35,asset
3600,1994-03-25,SPX Index,460.58,asset
3601,1994-03-28,SPX Index,460.0,asset
3602,1994-03-29,SPX Index,452.48,asset
3603,1994-03-30,SPX Index,445.55,asset
3604,1994-03-31,SPX Index,445.77,asset
3605,1994-04-04,SPX Index,438.92,asset
3606,1994-04-05,SPX Index,448.29,asset
3607,1994-04-06,SPX Index,448.05,asset
3608,1994-04-07,SPX Index,450.88,asset
3609,1994-04-08,SPX Index,447.1,asset
3610,1994-04-11,SPX Index,449.87,asset
3611,1994-04-12,SPX Index,447.57,asset
3612,1994-04-13,SPX Index,446.26,asset
3613,1994-04-14,SPX Index,446.38,asset
3614,1994-04-15,SPX Index,446.18,asset
3615,1994-04-18,SPX Index,442.46,asset
3616,1994-04-19,SPX Index,442.54,asset
3617,1994-04-20,SPX Index,441.96,asset
3618,1994-04-21,SPX Index,448.73,asset
3619,1994-04-22,SPX Index,447.63,asset
3620,1994-04-25,SPX Index,452.71,asset
3621,1994-04-26,SPX Index,451.87,asset
3622,1994-04-28,SPX Index,449.1,asset
3623,1994-04-29,SPX Index,450.91,asset
3624,1994-05-02,SPX Index,453.02,asset
3625,1994-05-03,SPX Index,453.03,asset
3626,1994-05-04,SPX Index,451.72,asset
3627,1994-05-05,SPX Index,451.38,asset
3628,1994-05-06,SPX Index,447.82,asset
3629,1994-05-09,SPX Index,442.32,asset
3630,1994-05-10,SPX Index,446.01,asset
3631,1994-05-11,SPX Index,441.49,asset
3632,1994-05-12,SPX Index,443.75,asset
3633,1994-05-13,SPX Index,444.14,asset
3634,1994-05-16,SPX Index,444.49,asset
3635,1994-05-17,SPX Index,449.37,asset
3636,1994-05-18,SPX Index,453.69,asset
3637,1994-05-19,SPX Index,456.48,asset
3638,1994-05-20,SPX Index,454.92,asset
3639,1994-05-23,SPX Index,453.2,asset
3640,1994-05-24,SPX Index,454.81,asset
3641,1994-05-25,SPX Index,456.34,asset
3642,1994-05-26,SPX Index,457.06,asset
3643,1994-05-27,SPX Index,457.33,asset
3644,1994-05-31,SPX Index,456.5,asset
3645,1994-06-01,SPX Index,457.63,asset
3646,1994-06-02,SPX Index,457.65,asset
3647,1994-06-03,SPX Index,460.13,asset
3648,1994-06-06,SPX Index,458.88,asset
3649,1994-06-07,SPX Index,458.21,asset
3650,1994-06-08,SPX Index,457.06,asset
3651,1994-06-09,SPX Index,457.86,asset
3652,1994-06-10,SPX Index,458.67,asset
3653,1994-06-13,SPX Index,459.1,asset
3654,1994-06-14,SPX Index,462.37,asset
3655,1994-06-15,SPX Index,460.61,asset
3656,1994-06-16,SPX Index,461.93,asset
3657,1994-06-17,SPX Index,458.45,asset
3658,1994-06-20,SPX Index,455.48,asset
3659,1994-06-21,SPX Index,451.34,asset
3660,1994-06-22,SPX Index,453.09,asset
3661,1994-06-23,SPX Index,449.63,asset
3662,1994-06-24,SPX Index,442.8,asset
3663,1994-06-27,SPX Index,447.31,asset
3664,1994-06-28,SPX Index,446.07,asset
3665,1994-06-29,SPX Index,447.63,asset
3666,1994-06-30,SPX Index,444.27,asset
3667,1994-07-01,SPX Index,446.2,asset
3668,1994-07-05,SPX Index,446.37,asset
3669,1994-07-06,SPX Index,446.13,asset
3670,1994-07-07,SPX Index,448.38,asset
3671,1994-07-08,SPX Index,449.55,asset
3672,1994-07-11,SPX Index,448.06,asset
3673,1994-07-12,SPX Index,447.95,asset
3674,1994-07-13,SPX Index,448.73,asset
3675,1994-07-14,SPX Index,453.41,asset
3676,1994-07-15,SPX Index,454.16,asset
3677,1994-07-18,SPX Index,455.22,asset
3678,1994-07-19,SPX Index,453.86,asset
3679,1994-07-20,SPX Index,451.6,asset
3680,1994-07-21,SPX Index,452.61,asset
3681,1994-07-22,SPX Index,453.11,asset
3682,1994-07-25,SPX Index,454.25,asset
3683,1994-07-26,SPX Index,453.36,asset
3684,1994-07-27,SPX Index,452.57,asset
3685,1994-07-28,SPX Index,454.23,asset
3686,1994-07-29,SPX Index,458.26,asset
3687,1994-08-01,SPX Index,461.01,asset
3688,1994-08-02,SPX Index,460.56,asset
3689,1994-08-03,SPX Index,461.45,asset
3690,1994-08-04,SPX Index,458.4,asset
3691,1994-08-05,SPX Index,457.09,asset
3692,1994-08-08,SPX Index,457.89,asset
3693,1994-08-09,SPX Index,457.93,asset
3694,1994-08-10,SPX Index,460.3,asset
3695,1994-08-11,SPX Index,458.88,asset
3696,1994-08-12,SPX Index,461.94,asset
3697,1994-08-15,SPX Index,461.23,asset
3698,1994-08-16,SPX Index,465.01,asset
3699,1994-08-17,SPX Index,465.17,asset
3700,1994-08-18,SPX Index,463.17,asset
3701,1994-08-19,SPX Index,463.68,asset
3702,1994-08-22,SPX Index,462.32,asset
3703,1994-08-23,SPX Index,464.51,asset
3704,1994-08-24,SPX Index,469.03,asset
3705,1994-08-25,SPX Index,468.08,asset
3706,1994-08-26,SPX Index,473.8,asset
3707,1994-08-29,SPX Index,474.59,asset
3708,1994-08-30,SPX Index,476.07,asset
3709,1994-08-31,SPX Index,475.49,asset
3710,1994-09-01,SPX Index,473.17,asset
3711,1994-09-02,SPX Index,470.99,asset
3712,1994-09-06,SPX Index,471.86,asset
3713,1994-09-07,SPX Index,470.96,asset
3714,1994-09-08,SPX Index,473.14,asset
3715,1994-09-09,SPX Index,468.18,asset
3716,1994-09-12,SPX Index,466.21,asset
3717,1994-09-13,SPX Index,467.51,asset
3718,1994-09-14,SPX Index,468.8,asset
3719,1994-09-15,SPX Index,474.81,asset
3720,1994-09-16,SPX Index,471.19,asset
3721,1994-09-19,SPX Index,470.85,asset
3722,1994-09-20,SPX Index,463.36,asset
3723,1994-09-21,SPX Index,461.46,asset
3724,1994-09-22,SPX Index,461.27,asset
3725,1994-09-23,SPX Index,459.67,asset
3726,1994-09-26,SPX Index,460.82,asset
3727,1994-09-27,SPX Index,462.05,asset
3728,1994-09-28,SPX Index,464.84,asset
3729,1994-09-29,SPX Index,462.24,asset
3730,1994-09-30,SPX Index,462.69,asset
3731,1994-10-03,SPX Index,461.74,asset
3732,1994-10-04,SPX Index,454.59,asset
3733,1994-10-05,SPX Index,453.52,asset
3734,1994-10-06,SPX Index,452.36,asset
3735,1994-10-07,SPX Index,455.1,asset
3736,1994-10-10,SPX Index,459.04,asset
3737,1994-10-11,SPX Index,465.79,asset
3738,1994-10-12,SPX Index,465.47,asset
3739,1994-10-13,SPX Index,467.77,asset
3740,1994-10-14,SPX Index,469.1,asset
3741,1994-10-17,SPX Index,468.96,asset
3742,1994-10-18,SPX Index,467.66,asset
3743,1994-10-19,SPX Index,470.28,asset
3744,1994-10-20,SPX Index,466.85,asset
3745,1994-10-21,SPX Index,464.89,asset
3746,1994-10-24,SPX Index,460.83,asset
3747,1994-10-25,SPX Index,461.53,asset
3748,1994-10-26,SPX Index,462.62,asset
3749,1994-10-27,SPX Index,465.85,asset
3750,1994-10-28,SPX Index,473.77,asset
3751,1994-10-31,SPX Index,472.35,asset
3752,1994-11-01,SPX Index,468.42,asset
3753,1994-11-02,SPX Index,466.5,asset
3754,1994-11-03,SPX Index,467.91,asset
3755,1994-11-04,SPX Index,462.28,asset
3756,1994-11-07,SPX Index,463.07,asset
3757,1994-11-08,SPX Index,465.65,asset
3758,1994-11-09,SPX Index,465.4,asset
3759,1994-11-10,SPX Index,464.37,asset
3760,1994-11-11,SPX Index,462.35,asset
3761,1994-11-14,SPX Index,466.04,asset
3762,1994-11-15,SPX Index,465.03,asset
3763,1994-11-16,SPX Index,465.6,asset
3764,1994-11-17,SPX Index,463.56,asset
3765,1994-11-18,SPX Index,461.47,asset
3766,1994-11-21,SPX Index,458.3,asset
3767,1994-11-22,SPX Index,450.09,asset
3768,1994-11-23,SPX Index,449.93,asset
3769,1994-11-25,SPX Index,452.29,asset
3770,1994-11-28,SPX Index,454.16,asset
3771,1994-11-29,SPX Index,455.17,asset
3772,1994-11-30,SPX Index,453.69,asset
3773,1994-12-01,SPX Index,448.92,asset
3774,1994-12-02,SPX Index,453.3,asset
3775,1994-12-05,SPX Index,453.32,asset
3776,1994-12-06,SPX Index,453.11,asset
3777,1994-12-07,SPX Index,451.23,asset
3778,1994-12-08,SPX Index,445.45,asset
3779,1994-12-09,SPX Index,446.96,asset
3780,1994-12-12,SPX Index,449.47,asset
3781,1994-12-13,SPX Index,450.15,asset
3782,1994-12-14,SPX Index,454.97,asset
3783,1994-12-15,SPX Index,455.34,asset
3784,1994-12-16,SPX Index,458.8,asset
3785,1994-12-19,SPX Index,457.91,asset
3786,1994-12-20,SPX Index,457.1,asset
3787,1994-12-21,SPX Index,459.61,asset
3788,1994-12-22,SPX Index,459.67,asset
3789,1994-12-23,SPX Index,459.83,asset
3790,1994-12-27,SPX Index,462.47,asset
3791,1994-12-28,SPX Index,460.86,asset
3792,1994-12-29,SPX Index,461.16,asset
3793,1994-12-30,SPX Index,459.27,asset
3794,1995-01-03,SPX Index,459.11,asset
3795,1995-01-04,SPX Index,460.71,asset
3796,1995-01-05,SPX Index,460.34,asset
3797,1995-01-06,SPX Index,460.68,asset
3798,1995-01-09,SPX Index,460.83,asset
3799,1995-01-10,SPX Index,461.68,asset
3800,1995-01-11,SPX Index,461.66,asset
3801,1995-01-12,SPX Index,461.64,asset
3802,1995-01-13,SPX Index,465.97,asset
3803,1995-01-16,SPX Index,469.38,asset
3804,1995-01-17,SPX Index,470.05,asset
3805,1995-01-18,SPX Index,469.72,asset
3806,1995-01-19,SPX Index,466.95,asset
3807,1995-01-20,SPX Index,464.78,asset
3808,1995-01-23,SPX Index,465.81,asset
3809,1995-01-24,SPX Index,465.86,asset
3810,1995-01-25,SPX Index,467.44,asset
3811,1995-01-26,SPX Index,468.32,asset
3812,1995-01-27,SPX Index,470.39,asset
3813,1995-01-30,SPX Index,468.51,asset
3814,1995-01-31,SPX Index,470.42,asset
3815,1995-02-01,SPX Index,470.4,asset
3816,1995-02-02,SPX Index,472.78,asset
3817,1995-02-03,SPX Index,478.64,asset
3818,1995-02-06,SPX Index,481.14,asset
3819,1995-02-07,SPX Index,480.81,asset
3820,1995-02-08,SPX Index,481.19,asset
3821,1995-02-09,SPX Index,480.19,asset
3822,1995-02-10,SPX Index,481.46,asset
3823,1995-02-13,SPX Index,481.65,asset
3824,1995-02-14,SPX Index,482.55,asset
3825,1995-02-15,SPX Index,484.54,asset
3826,1995-02-16,SPX Index,485.22,asset
3827,1995-02-17,SPX Index,481.97,asset
3828,1995-02-21,SPX Index,482.74,asset
3829,1995-02-22,SPX Index,485.07,asset
3830,1995-02-23,SPX Index,486.91,asset
3831,1995-02-24,SPX Index,488.11,asset
3832,1995-02-27,SPX Index,483.81,asset
3833,1995-02-28,SPX Index,487.39,asset
3834,1995-03-01,SPX Index,485.65,asset
3835,1995-03-02,SPX Index,485.13,asset
3836,1995-03-03,SPX Index,485.42,asset
3837,1995-03-06,SPX Index,485.63,asset
3838,1995-03-07,SPX Index,482.12,asset
3839,1995-03-08,SPX Index,483.14,asset
3840,1995-03-09,SPX Index,483.16,asset
3841,1995-03-10,SPX Index,489.57,asset
3842,1995-03-13,SPX Index,490.05,asset
3843,1995-03-14,SPX Index,492.89,asset
3844,1995-03-15,SPX Index,491.88,asset
3845,1995-03-16,SPX Index,495.41,asset
3846,1995-03-17,SPX Index,495.52,asset
3847,1995-03-20,SPX Index,496.15,asset
3848,1995-03-21,SPX Index,495.07,asset
3849,1995-03-22,SPX Index,495.67,asset
3850,1995-03-23,SPX Index,495.95,asset
3851,1995-03-24,SPX Index,500.97,asset
3852,1995-03-27,SPX Index,503.2,asset
3853,1995-03-28,SPX Index,503.9,asset
3854,1995-03-29,SPX Index,503.12,asset
3855,1995-03-30,SPX Index,502.22,asset
3856,1995-03-31,SPX Index,500.71,asset
3857,1995-04-03,SPX Index,501.85,asset
3858,1995-04-04,SPX Index,505.24,asset
3859,1995-04-05,SPX Index,505.57,asset
3860,1995-04-06,SPX Index,506.08,asset
3861,1995-04-07,SPX Index,506.42,asset
3862,1995-04-10,SPX Index,507.01,asset
3863,1995-04-11,SPX Index,505.53,asset
3864,1995-04-12,SPX Index,507.17,asset
3865,1995-04-13,SPX Index,509.23,asset
3866,1995-04-17,SPX Index,506.13,asset
3867,1995-04-18,SPX Index,505.37,asset
3868,1995-04-19,SPX Index,504.92,asset
3869,1995-04-20,SPX Index,505.29,asset
3870,1995-04-21,SPX Index,508.49,asset
3871,1995-04-24,SPX Index,512.89,asset
3872,1995-04-25,SPX Index,512.1,asset
3873,1995-04-26,SPX Index,512.66,asset
3874,1995-04-27,SPX Index,513.55,asset
3875,1995-04-28,SPX Index,514.71,asset
3876,1995-05-01,SPX Index,514.26,asset
3877,1995-05-02,SPX Index,514.86,asset
3878,1995-05-03,SPX Index,520.48,asset
3879,1995-05-04,SPX Index,520.54,asset
3880,1995-05-05,SPX Index,520.12,asset
3881,1995-05-08,SPX Index,523.96,asset
3882,1995-05-09,SPX Index,523.56,asset
3883,1995-05-10,SPX Index,524.36,asset
3884,1995-05-11,SPX Index,524.37,asset
3885,1995-05-12,SPX Index,525.55,asset
3886,1995-05-15,SPX Index,527.74,asset
3887,1995-05-16,SPX Index,528.19,asset
3888,1995-05-17,SPX Index,527.07,asset
3889,1995-05-18,SPX Index,519.58,asset
3890,1995-05-19,SPX Index,519.19,asset
3891,1995-05-22,SPX Index,523.65,asset
3892,1995-05-23,SPX Index,528.59,asset
3893,1995-05-24,SPX Index,528.61,asset
3894,1995-05-25,SPX Index,528.59,asset
3895,1995-05-26,SPX Index,523.65,asset
3896,1995-05-30,SPX Index,523.58,asset
3897,1995-05-31,SPX Index,533.4,asset
3898,1995-06-01,SPX Index,533.49,asset
3899,1995-06-02,SPX Index,532.51,asset
3900,1995-06-05,SPX Index,535.6,asset
3901,1995-06-06,SPX Index,535.55,asset
3902,1995-06-07,SPX Index,533.13,asset
3903,1995-06-08,SPX Index,532.35,asset
3904,1995-06-09,SPX Index,527.94,asset
3905,1995-06-12,SPX Index,530.88,asset
3906,1995-06-13,SPX Index,536.05,asset
3907,1995-06-14,SPX Index,536.47,asset
3908,1995-06-15,SPX Index,537.12,asset
3909,1995-06-16,SPX Index,539.83,asset
3910,1995-06-19,SPX Index,545.22,asset
3911,1995-06-20,SPX Index,544.98,asset
3912,1995-06-21,SPX Index,543.98,asset
3913,1995-06-22,SPX Index,551.07,asset
3914,1995-06-23,SPX Index,549.71,asset
3915,1995-06-26,SPX Index,544.13,asset
3916,1995-06-27,SPX Index,542.43,asset
3917,1995-06-28,SPX Index,544.73,asset
3918,1995-06-29,SPX Index,543.87,asset
3919,1995-06-30,SPX Index,544.75,asset
3920,1995-07-03,SPX Index,547.09,asset
3921,1995-07-05,SPX Index,547.26,asset
3922,1995-07-06,SPX Index,553.99,asset
3923,1995-07-07,SPX Index,556.37,asset
3924,1995-07-10,SPX Index,557.19,asset
3925,1995-07-11,SPX Index,554.78,asset
3926,1995-07-12,SPX Index,560.89,asset
3927,1995-07-13,SPX Index,561.0,asset
3928,1995-07-14,SPX Index,559.89,asset
3929,1995-07-17,SPX Index,562.72,asset
3930,1995-07-18,SPX Index,558.46,asset
3931,1995-07-19,SPX Index,550.98,asset
3932,1995-07-20,SPX Index,553.54,asset
3933,1995-07-21,SPX Index,553.62,asset
3934,1995-07-24,SPX Index,556.63,asset
3935,1995-07-25,SPX Index,561.1,asset
3936,1995-07-26,SPX Index,561.61,asset
3937,1995-07-27,SPX Index,565.22,asset
